65000396,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 300",ASSENTAMENTOS
65002817,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 350",ASSENTAMENTOS
65000397,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 400",ASSENTAMENTOS
65002382,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 450",ASSENTAMENTOS
65000390,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 50",ASSENTAMENTOS
65000398,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 500",ASSENTAMENTOS
65000399,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 600",ASSENTAMENTOS
65000400,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 700",ASSENTAMENTOS
65000391,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 80",ASSENTAMENTOS
65000401,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO FUNDIDO, JUNTA ELASTICA, DN 800",ASSENTAMENTOS
65000430,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO GALVANIZADO, JUNTA ROSCAVEL, DIAMETRO = 1 1/2""",ASSENTAMENTOS
65000429,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO GALVANIZADO, JUNTA ROSCAVEL, DIAMETRO = 1 1/4""",ASSENTAMENTOS
65000428,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO GALVANIZADO, JUNTA ROSCAVEL, DIAMETRO = 1""",ASSENTAMENTOS
65000426,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO GALVANIZADO, JUNTA ROSCAVEL, DIAMETRO = 1/2""",ASSENTAMENTOS
65000432,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO GALVANIZADO, JUNTA ROSCAVEL, DIAMETRO = 2 1/2""",ASSENTAMENTOS
65000431,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO GALVANIZADO, JUNTA ROSCAVEL, DIAMETRO = 2""",ASSENTAMENTOS
65000433,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO GALVANIZADO, JUNTA ROSCAVEL, DIAMETRO = 3""",ASSENTAMENTOS
65000427,"ASSENTAMENTO DE TUBOS E CONEXOES DE FERRO GALVANIZADO, JUNTA ROSCAVEL, DIAMETRO = 3/4""",ASSENTAMENTOS
65000419,"ASSENTAMENTO DE TUBOS E CONEXOES DE RPVC OU PRFV, INCLUSIVE BERCO (E = 10 CM) E ENVOLTORIA (GER. SUPERIOR + 20 CM), DE MATERIAL GRAN ULAR, DIAMETRO =",ASSENTAMENTOS
65000420,"ASSENTAMENTO DE TUBOS E CONEXOES DE RPVC OU PRFV, INCLUSIVE BERCO (E= 10 CM) E ENVOLTORIA (GER.SUPERIOR + 20 CM) DE MATERIAL GRANULA R, DIAMETRO = 20",ASSENTAMENTOS
65000422,"ASSENTAMENTO DE TUBOS E CONEXOES DE RPVC OU PRFV, INCLUSIVE BERCO (E= 10 CM) E ENVOLTORIA (GER.SUPERIOR + 20 CM) DE MATERIAL GRANULA R, DIAMETRO = 30",ASSENTAMENTOS
65000423,"ASSENTAMENTO DE TUBOS E CONEXOES DE RPVC OU PRFV, INCLUSIVE BERCO (E= 10 CM) E ENVOLTORIA (GER.SUPERIOR + 20 CM) DE MATERIAL GRANULA R, DIAMETRO = 35",ASSENTAMENTOS
65000424,"ASSENTAMENTO DE TUBOS E CONEXOES DE RPVC OU PRFV, INCLUSIVE BERCO (E= 10 CM) E ENVOLTORIA (GER.SUPERIOR + 20 CM) DE MATERIAL GRANULA R, DIAMETRO = 40",ASSENTAMENTOS
65000425,"ASSENTAMENTO DE TUBOS E CONEXOES DE RPVC OU PRFV, INCLUSIVE BERCO (E= 10 CM) E ENVOLTORIA (GER.SUPERIOR + 20 CM) DE MATERIAL GRANULA R, DIAMETRO = 45",ASSENTAMENTOS
65000421,"ASSENTAMENTO DE TUBOS E CONEXOES DE RPVC OU PRFV, INCLUSIVE BERCO (E= 10 CM) E ENVOLTORIA (GER.SUPERIOR+ 20 CM) DE MATERIAL GRANULAR , DIAMETRO = 250",ASSENTAMENTOS
65000376,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 100,ASSENTAMENTOS
65000377,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 150,ASSENTAMENTOS
65000378,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 200,ASSENTAMENTOS
65000379,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 250,ASSENTAMENTOS
65000380,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 300,ASSENTAMENTOS
65003646,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 350,ASSENTAMENTOS
65000381,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 400,ASSENTAMENTOS
65000374,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 50,ASSENTAMENTOS
65000375,ASSENTAMENTO DE TUBOS E CONEXOES PVC JE DN 75,ASSENTAMENTOS
65000388,"ASSENTAMENTO DE TUBOS E CONEXOES PVC JR DIAMETRO = 25 MM (1"")",ASSENTAMENTOS
65000389,"ASSENTAMENTO DE TUBOS E CONEXOES PVC JR DIAMETRO = 40 MM (11/2"")",ASSENTAMENTOS
65000382,ASSENTAMENTO DE TUBOS E CONEXOES PVC JS DN 15 DE 20 MM,ASSENTAMENTOS
65000383,ASSENTAMENTO DE TUBOS E CONEXOES PVC JS DN 20 DE 25 MM,ASSENTAMENTOS
65000384,ASSENTAMENTO DE TUBOS E CONEXOES PVC JS DN 25 DE 32 MM,ASSENTAMENTOS
65000385,ASSENTAMENTO DE TUBOS E CONEXOES PVC JS DN 32 DE 40 MM,ASSENTAMENTOS
65000386,ASSENTAMENTO DE TUBOS E CONEXOES PVC JS DN 40 DE 50 MM,ASSENTAMENTOS
65000387,ASSENTAMENTO DE TUBOS E CONEXOES PVC JS DN 50 DE 60 MM,ASSENTAMENTOS
65002557,"EQUIPE DE ELETROFUSAO, PARA UTILIZACAO EXCLUSIVA EM METODO NAO DESTRUTIVO (MND), PARA SOLDA DE TUBOS E CONEXOES DE PEAD",ASSENTAMENTOS
65002365,INSTALACAO DE CONJUNTO MOTOBOMBA COM POTENCIA ACIMA DE 25CV ATE 60CV,ASSENTAMENTOS
65002364,INSTALACAO DE CONJUNTO MOTOBOMBA COM POTENCIA ACIMA DE 5CV ATE 25CV,ASSENTAMENTOS
65002366,INSTALACAO DE CONJUNTO MOTOBOMBA COM POTENCIA ACIMA DE 60CV ATE 250CV,ASSENTAMENTOS
65002363,INSTALACAO DE CONJUNTO MOTOBOMBA COM POTENCIA MENOR OU IGUAL A 5CV,ASSENTAMENTOS
65002559,"MOBILIZACAO, DESMOBILIZACAO, CARGA, TRANSPORTE, DESCARGA E DESLOCAMENTO DE EQUIPE DE ELETROFUSAO PARA SOLDA DE TUBOS E CONEXOES EM PEAD",ASSENTAMENTOS
65000447,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 1 """,ASSENTAMENTOS
65000449,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 1 1/2""",ASSENTAMENTOS
65000448,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 1 1/4""",ASSENTAMENTOS
65000445,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 1/2""",ASSENTAMENTOS
65000450,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 2 """,ASSENTAMENTOS
65000451,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 2 1/2""",ASSENTAMENTOS
65000452,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 3 """,ASSENTAMENTOS
65000453,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 3 1/2""",ASSENTAMENTOS
65000446,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 3/4""",ASSENTAMENTOS
65000454,"MONTAGEM DE CONEXOES DE FERRO GALVANIZADO, DIAMETRO = 4 """,ASSENTAMENTOS
65000437,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 1 """,ASSENTAMENTOS
65000439,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 1 1/2""",ASSENTAMENTOS
65000438,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 1 1/4""",ASSENTAMENTOS
65000440,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 2 """,ASSENTAMENTOS
65000441,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 2 1/2""",ASSENTAMENTOS
65000442,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 3 """,ASSENTAMENTOS
65000443,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 3 1/2""",ASSENTAMENTOS
65000436,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 3/4""",ASSENTAMENTOS
65000444,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO = 4 """,ASSENTAMENTOS
65000435,"MONTAGEM E ASSENTAMENTO DE TUBO DE FERRO GALVANIZADO, COM LUVA, DIAMETRO DE 1/2""",ASSENTAMENTOS
65003252,MONTAGENS ESPECIAIS EM ACO CARBONO,ASSENTAMENTOS
65000403,MONTAGENS ESPECIAIS EM FERRO FUNDIDO,ASSENTAMENTOS
65002595,"SOLDAGEM, POR ELETROFUSAO, DE TUBOS E CONEXOES DE PEAD/PP ASSENTADOS EM RAMAL DE LIGACAO PREDIAL, EXCLUSIVE PARA METODO NAO DESTRUTIVO (MND)",ASSENTAMENTOS
65002558,"SOLDAGEM, POR ELETROFUSAO, DE TUBOS E CONEXOES DE PEAD/PP (REDE/LINHA) ,DIAMETRO EXTERNO (DE) DE 40 ATE 63MM, EXCLUSIVE PARA METODO NAO DESTRUTIVO (M",ASSENTAMENTOS
65002593,"SOLDAGEM, POR ELETROFUSAO, DE TUBOS E CONEXOES DE PEAD/PP (REDE/LINHA), DE 63MM ATE DE 90MM, EXCLUSIVE PARA METODO NAO DESTRUTIVO (MND)",ASSENTAMENTOS
65002594,"SOLDAGEM, POR ELETROFUSAO, DE TUBOS E CONEXOES DE PEAD/PP (REDE/LINHA), DIAMETRO EXTERNO (DE) DE 90MM ATE 125MM, EXCLUSIVE PARA METODO NAO DESTRUTIVO",ASSENTAMENTOS
65000434,"SUSPIROS, CONFORME PADRAO P-COPASA 243/- FORNECIMENTO E ASSENTAMENTO",ASSENTAMENTOS
65000090,"ALVENARIA APARENTE E=11CM - TIJOLOS MACICOS TIPO A VISTA (23X11X5,5)CM",CONSTRUÇÃO CIVIL
65000091,"ALVENARIA APARENTE E=23CM - TIJOLOS MACICOS TIPO A VISTA (23X11X5,5)CM",CONSTRUÇÃO CIVIL
65000094,ALVENARIA ELEVACAO E=10CM - BLOCOS DE CONCRETO (40X20X10)CM,CONSTRUÇÃO CIVIL
65002516,ALVENARIA ELEVACAO E=10CM - BLOCOS DE CONCRETO CELULAR AUTOCLAVADO (60X30X10)CM,CONSTRUÇÃO CIVIL
65000092,ALVENARIA ELEVACAO E=10CM - TIJOLOS FURADOS (30X20X10)CM,CONSTRUÇÃO CIVIL
65000088,"ALVENARIA ELEVACAO E=10CM - TIJOLOS MACICOS REQUEIMADOS (20X10X5,5)CM",CONSTRUÇÃO CIVIL
65000095,ALVENARIA ELEVACAO E=15CM - BLOCOS DE CONCRETO (40X20X15)CM,CONSTRUÇÃO CIVIL
65002517,ALVENARIA ELEVACAO E=15CM - BLOCOS DE CONCRETO CELULAR AUTOCLAVADO (60X30X15)CM,CONSTRUÇÃO CIVIL
65000096,ALVENARIA ELEVACAO E=20CM - BLOCOS DE CONCRETO (40X20X20)CM,CONSTRUÇÃO CIVIL
65002518,ALVENARIA ELEVACAO E=20CM - BLOCOS DE CONCRETO CELULAR AUTOCLAVADO (60X30X20)CM,CONSTRUÇÃO CIVIL
65000093,ALVENARIA ELEVACAO E=20CM - TIJOLOS FURADOS (30X20X10)CM,CONSTRUÇÃO CIVIL
65000089,"ALVENARIA ELEVACAO E=20CM - TIJOLOS MACICOS REQUEIMADOS (20X10X5,5)CM",CONSTRUÇÃO CIVIL
65000097,"ALVENARIA EM TIJOLOS MACICOS REQUEIMADOS (20 X 10 X 5,5 CM) E = 10 CM",CONSTRUÇÃO CIVIL
65000098,"ALVENARIA EM TIJOLOS MACICOS REQUEIMADOS (20 X 10 X 5,5 CM) E = 20 CM",CONSTRUÇÃO CIVIL
65000099,"ALVENARIA EM TIJOLOS MACICOS REQUEIMADOS (20 X 10 X 5,5 CM) E = 30 CM",CONSTRUÇÃO CIVIL
65000083,"ARGAMASSA DE CIMENTO E AREIA, TRACO 1:2",CONSTRUÇÃO CIVIL
65000084,"ARGAMASSA DE CIMENTO E AREIA, TRACO 1:3",CONSTRUÇÃO CIVIL
65000085,"ARGAMASSA DE CIMENTO E AREIA, TRACO 1:4",CONSTRUÇÃO CIVIL
65000086,"ARGAMASSA DE CIMENTO E AREIA, TRACO 1:5",CONSTRUÇÃO CIVIL
65000087,"ARGAMASSA DE CIMENTO E AREIA, TRACO 1:6",CONSTRUÇÃO CIVIL
65000119,CHAPISCO COMUM COM ARGAMASSA DE CIMENTO E AREIA,CONSTRUÇÃO CIVIL
65000120,CHAPISCO RUSTICO COM ARGAMASSA DE AREIA E PEDRISCO,CONSTRUÇÃO CIVIL
65000105,COBERTURA - TELHAS CERAMICAS TIPO COLONIAL,CONSTRUÇÃO CIVIL
65000108,COBERTURA - TELHAS DE FIBROCIMENTO PERFIS ONDULADOS E =6MM DUAS AGUAS,CONSTRUÇÃO CIVIL
65000109,COBERTURA - TELHAS DE FIBROCIMENTO PERFIS ONDULADOS E =6MM UMA AGUA,CONSTRUÇÃO CIVIL
65000107,"COBERTURA - TELHAS DE FIBROCIMENTO PERFIS TRAPEZOIDAIS L=0,40M",CONSTRUÇÃO CIVIL
65000106,"COBERTURA - TELHAS DE FIBROCIMENTO PERFIS TRAPEZOIDAIS L=0,90M",CONSTRUÇÃO CIVIL
65000121,EMBOCO,CONSTRUÇÃO CIVIL
65000117,ESQUADRIA BASCULANTE - CAIXILHO DE FERRO,CONSTRUÇÃO CIVIL
65000111,FORRO - LAMBRIS DE MADEIRA TIPO ANGELIM,CONSTRUÇÃO CIVIL
65000110,FORRO - LAMINAS DE PVC,CONSTRUÇÃO CIVIL
65000112,FORRO - PLACAS DE GESSO,CONSTRUÇÃO CIVIL
65000082,FOSSA SEPTICA D=1200MM (TANQUE SEPTICO) UNIFAMILIAR EM ANEIS PRE-MOLDADOS DE CONCRETO - H=1500MM,CONSTRUÇÃO CIVIL
65002362,GROUTEAMENTO COM ESPESSURA DE 10MM PARA BASES DE ASSENTAMENTO OU INSTALAÇÃO DE EQUIPAMENTOS,CONSTRUÇÃO CIVIL
65000141,"LAJE PRE-MOLDADA PARA FORRO (CARGA 100 KG/M2), ARMADA NA MENOR DIMENSAO DE ATE 3M",CONSTRUÇÃO CIVIL
65000142,"LAJE PRE-MOLDADA PARA FORRO (CARGA 100 KG/M2), ARMADA NA MENOR DIMENSAO, ACIMA DE 3,0M ATE 4,0M",CONSTRUÇÃO CIVIL
65000143,"LAJE PRE-MOLDADA PARA FORRO (CARGA 100 KG/M2), ARMADA NA MENOR DIMENSAO, ACIMA DE 4,0M ATE 5,0M",CONSTRUÇÃO CIVIL
65000144,"LAJE PRE-MOLDADA PARA PISO (CARGA 250 KG/M2), ARMADA NA MENOR DIMENSAO DE ATE 3,0M",CONSTRUÇÃO CIVIL
65000145,"LAJE PRE-MOLDADA PARA PISO (CARGA 250 KG/M2), ARMADA NA MENOR DIMENSAO, ACIMA DE 3,0M ATE 4,0M",CONSTRUÇÃO CIVIL
65000146,"LAJE PRE-MOLDADA PARA PISO (CARGA 250 KG/M2), ARMADA NA MENOR DIMENSAO, ACIMA DE 4,0M ATE 5,0M",CONSTRUÇÃO CIVIL
65000130,PINTURA - CAIACAO,CONSTRUÇÃO CIVIL
65000139,PINTURA - GRAFITE ESQUADRIAS DE FERRO,CONSTRUÇÃO CIVIL
65000134,PINTURA - LATEX COM MASSA CORRIDA,CONSTRUÇÃO CIVIL
65000133,PINTURA - LATEX SEM MASSA CORRIDA,CONSTRUÇÃO CIVIL
65000140,PINTURA - LOGOTIPO PADRAO COPASA EM ALVENARIA OU CONCRETO,CONSTRUÇÃO CIVIL
65000132,PINTURA - OLEO COM MASSA CORRIDA,CONSTRUÇÃO CIVIL
65000138,PINTURA - OLEO ESQUADRIAS DE FERRO,CONSTRUÇÃO CIVIL
65000136,PINTURA - OLEO ESQUADRIAS DE MADEIRA,CONSTRUÇÃO CIVIL
65000131,PINTURA - OLEO SEM MASSA CORRIDA,CONSTRUÇÃO CIVIL
65000135,PINTURA - OLEO SUPERFICIES DE MADEIRA,CONSTRUÇÃO CIVIL
65000137,PINTURA - VERNIZ SUPERFICIES DE MADEIRA,CONSTRUÇÃO CIVIL
65000103,PINTURA ACRILICA - SUPERFICIE DE ALVENARIA/CONCRETO,CONSTRUÇÃO CIVIL
65000102,PINTURA IMPERMEABILIZANTE COM TINTA ASFALTICA,CONSTRUÇÃO CIVIL
65000104,PINTURA SILICONE - SUPERFICIE DE ALVENARIA/CONCRETO,CONSTRUÇÃO CIVIL
65000126,PISO CIMENTADO LISO REVESTIDO COM NATA DE CIMENTO,CONSTRUÇÃO CIVIL
65000127,PISO REVESTIDO COM LADRILHO HIDRAULICO LISO 20 X 20CM,CONSTRUÇÃO CIVIL
65000114,"PORTA TIPO PRANCHETA 0,60 X 2,10M - MADEIRA",CONSTRUÇÃO CIVIL
65000115,"PORTA TIPO PRANCHETA 0,70 X 2,10M - MADEIRA",CONSTRUÇÃO CIVIL
65000116,"PORTA TIPO PRANCHETA 0,80 X 2,10M - MADEIRA",CONSTRUÇÃO CIVIL
65000118,PORTINHOLAS E TAMPAS DE CHAPA DE FERRO,CONSTRUÇÃO CIVIL
65000113,PROTECAO LAJE COBERTURA COM CAMADA DE BRITA,CONSTRUÇÃO CIVIL
65002519,REBOCO - ARGAMASSA DE GESSO,CONSTRUÇÃO CIVIL
65000122,REBOCO PAULISTA,CONSTRUÇÃO CIVIL
65000124,REVESTIMENTO - AZULEJOS BRANCOS,CONSTRUÇÃO CIVIL
65000125,REVESTIMENTO - PEDRA ARDOSIA,CONSTRUÇÃO CIVIL
65000100,REVESTIMENTO IMPERMEAVEL COM SIKA 1 OU SIMILAR,CONSTRUÇÃO CIVIL
65000101,REVESTIMENTO IMPERMEAVEL COM SIKATOP 107 OU SIMILAR,CONSTRUÇÃO CIVIL
65000123,REVESTIMENTO P/ POCO DE VISITA E SIMILARES,CONSTRUÇÃO CIVIL
65000128,VIDRO CRISTAL INCOLOR E=3MM - FORNECIMENTO E INSTALACAO,CONSTRUÇÃO CIVIL
65000129,VIDRO CRISTAL INCOLOR E=4MM - FORNECIMENTO E INSTALACAO,CONSTRUÇÃO CIVIL
65003322,ALA DE REDE TUBULAR DN500 PADRAO SUDECAP,CONT/ESC/ESGOT/DREN.
65003323,ALA DE REDE TUBULAR DN600 PADRAO SUDECAP,CONT/ESC/ESGOT/DREN.
65003324,ALA DE REDE TUBULAR DN700 PADRAO SUDECAP,CONT/ESC/ESGOT/DREN.
65003325,ALA DE REDE TUBULAR DN800 PADRAO SUDECAP,CONT/ESC/ESGOT/DREN.
65000253,"ANDAIME TIPO FACHADEIRO, INCLUSIVE ESTRADO DE MADEIRA",CONT/ESC/ESGOT/DREN.
65000254,"ANDAIME TUBULAR MOVEL, MODULADO EM TUBOS GALVANIZADOS (UNIDADE = M DE TORRE/MES)",CONT/ESC/ESGOT/DREN.
65002377,"CAIXA PARA BOCA-DE-LOBO SIMPLES, INCLUSIVE CONJUNTO QUADRO E GRELHA E CANTONEIRA DE CONCRETO - PADRAO SUDECAP",CONT/ESC/ESGOT/DREN.
65000235,"CALHA EM CHAPA GALVANIZADA NÂº24, DESENVOLVIMENTO = 0,33 M",CONT/ESC/ESGOT/DREN.
65000225,"CANALETAS DE CONCRETO, DIAMETRO = 300 MM - FORNECIMENTO E ASSENTAMENTO",CONT/ESC/ESGOT/DREN.
65000226,"CANALETAS DE CONCRETO, DIAMETRO = 400 MM - FORNECIMENTO E ASSENTAMENTO",CONT/ESC/ESGOT/DREN.
65000227,"CANALETAS DE CONCRETO, DIAMETRO = 500 MM - FORNECIMENTO E ASSENTAMENTO",CONT/ESC/ESGOT/DREN.
65000228,"CANALETAS DE CONCRETO, DIAMETRO = 600 MM - FORNECIMENTO E ASSENTAMENTO",CONT/ESC/ESGOT/DREN.
65002379,"CANTONEIRA EM CONCRETO ESTRUTURAL ARMADO COM FCK=15,0MPA, PADRAO SUDECAP - FORNECIMENTO E ASSENTAMENTO",CONT/ESC/ESGOT/DREN.
65000237,CIMBRAMENTO DE MADEIRA,CONT/ESC/ESGOT/DREN.
65000214,"COLCHAO RENO (H = 0,3 M)",CONT/ESC/ESGOT/DREN.
65000236,"CONDUTOR EM CHAPA GALVANIZADA NÂº26, Ã˜ 75 MM",CONT/ESC/ESGOT/DREN.
65002378,"CONJUNTO QUADRO E GRELHA EM CONCRETO ESTRUTURAL ARMADO, FCK=21,0MPA ,PADRAO SUDECAP - FORNECIMENTO E ASSENTAMENTO",CONT/ESC/ESGOT/DREN.
65003326,DESCIDA DAGUA TIPO DEGRAU DN 500 PADRAO SUDECAP,CONT/ESC/ESGOT/DREN.
65003327,DESCIDA DAGUA TIPO DEGRAU DN 600 PADRAO SUDECAP,CONT/ESC/ESGOT/DREN.
65003328,DESCIDA DAGUA TIPO DEGRAU DN 700 PADRAO SUDECAP,CONT/ESC/ESGOT/DREN.
65003329,DESCIDA DAGUA TIPO DEGRAU DN 800 PADRAO SUDECAP,CONT/ESC/ESGOT/DREN.
65000233,DRENAGEM COM CASCALHO,CONT/ESC/ESGOT/DREN.
65000232,DRENAGEM COM PEDRA BRITADA,CONT/ESC/ESGOT/DREN.
